CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,TOTALPREM,MINCRDT,MAXCRDT,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,MAX_PAYM_YM,MAX_PRM,CUST_INCM
17418,Y,2,52,5348,99,N,200410,충남,7.1차산업,1차산업 종사자,5828612,6,6,Y,7.1차산업,2,2016-06-01,100137,3444
17419,N,2,46,0,99,N,200410,경남,5.서비스,3차산업 종사자,10193825,6,6,N,None,0,2004-11-01,177500,4049
17421,N,1,55,11935,40,N,200411,서울,2.자영업,자영업,1006681,9,99,Y,5.서비스,1,2016-06-01,64619,5056
17424,N,2,37,35416,20,N,200411,서울,4.전문직,전문직,43064581,4,6,N,None,0,2014-07-01,478004,4017
17426,Y,1,36,7408,50,N,200411,경기,8.기타,학생,47863272,6,6,N,None,0,2007-02-01,156100,0
17427,Y,2,57,14100,40,N,200411,서울,8.기타,3차산업 종사자,14095730,6,6,Y,6.제조업,0,2007-04-01,128260,3851
17429,N,1,50,11666,20,N,200412,서울,5.서비스,2차산업 종사자,7698804,6,6,N,None,0,2005-02-01,210120,4792
17432,N,1,55,23333,20,N,200412,전북,2.자영업,자영업,8058563,6,6,N,None,0,2010-04-01,59199,6112
17433,N,1,37,12777,20,N,200412,경기,2.자영업,자영업,36372935,6,6,N,None,0,2008-01-01,520374,4066
17434,N,2,60,20555,20,N,200412,울산,2.자영업,자영업,15218909,4,99,Y,2.자영업,2,2016-06-01,4139983,6172
17436,Y,2,50,10486,99,N,200501,부산,1.주부,주부,5655211,8,9,Y,3.사무직,0,2013-08-01,423973,0
17438,N,2,61,7222,30,N,200501,경기,1.주부,주부,3505520,6,6,N,None,0,2006-04-01,36070,3413
17441,N,1,69,8611,30,N,200502,경기,8.기타,기타,2934000,5,99,N,None,0,2016-03-01,24450,3413
17445,Y,1,33,6250,30,N,200502,부산,8.기타,학생,6090630,6,6,N,None,0,2008-10-01,45500,0
17446,N,2,40,24948,30,N,200503,서울,4.전문직,의료직 종사자,4194538,6,6,N,None,0,2005-03-01,100360,3788
17449,N,2,38,22222,20,N,200503,부산,1.주부,주부,36820162,2,99,Y,6.제조업,0,2016-05-01,639036,0
17452,N,1,70,6527,20,N,200503,경기,5.서비스,2차산업 종사자,12363750,6,6,N,None,0,2005-10-01,294450,3413
17453,N,2,48,52083,20,N,200503,서울,1.주부,주부,3615710,6,6,N,None,0,2005-03-01,32900,0
17454,N,2,60,20277,20,N,200504,전북,8.기타,학생,67797600,2,99,Y,3.사무직,2,2016-06-01,2149600,0
17459,N,1,34,0,99,N,200504,전북,3.사무직,사무직,10158726,6,6,Y,1.주부,3,2014-09-01,344149,3618
17463,N,2,54,6223,12,N,200505,서울,1.주부,주부,22703040,6,6,N,None,0,2007-04-01,466480,0
17464,Y,2,59,31111,20,N,200505,경기,1.주부,주부,20239627,6,6,Y,3.사무직,1,2006-01-01,239194,0
17466,N,2,36,10153,40,N,200505,전북,4.전문직,교육관련직,8179953,6,6,N,None,0,2006-10-01,139900,2993
17468,N,2,53,53055,20,N,200506,경기,1.주부,주부,8523197,6,6,N,None,0,2005-06-01,71620,0
17471,N,2,35,22657,11,N,200506,경기,1.주부,주부,8404860,5,5,Y,5.서비스,1,2008-03-01,84570,0
17472,N,2,68,0,99,N,200507,서울,1.주부,주부,21049133,6,6,Y,None,1,2005-07-01,160790,3413
17475,N,2,29,21250,20,N,200507,경기,5.서비스,예체능계 종사자,33104506,6,99,N,None,0,2006-06-01,906828,3025
17476,N,1,75,5272,13,N,200507,울산,7.1차산업,1차산업 종사자,7696800,6,6,Y,1.주부,0,2015-06-01,64140,3413
17478,Y,2,49,7600,40,N,200507,대구,5.서비스,3차산업 종사자,3021612,6,6,Y,2.자영업,2,2011-06-01,145200,3460
17479,N,2,55,28750,20,N,200508,대구,1.주부,주부,73371462,6,6,Y,4.전문직,1,2012-02-01,1076314,0
17481,N,2,68,10099,99,N,200508,부산,8.기타,기타,24877980,6,6,Y,8.기타,1,2012-12-01,357603,3413
17484,N,1,48,13055,20,N,200508,경남,2.자영업,자영업,0,6,6,Y,2.자영업,2,2014-09-01,464318,5582
17485,N,2,44,21953,11,N,200508,전북,1.주부,주부,4521618,6,6,Y,3.사무직,0,2005-08-01,181430,0
17487,N,2,34,3888,20,N,200508,강원,3.사무직,단순 사무직,17798721,6,6,N,None,0,2010-08-01,207400,3132
17488,Y,2,44,36944,20,N,200509,경기,1.주부,주부,16071678,6,6,Y,2.자영업,2,2009-10-01,172986,0
17489,N,2,35,7817,13,N,200509,서울,4.전문직,교육관련직,7954690,6,6,N,None,0,2005-09-01,103000,3286
17490,N,2,73,10277,20,N,200509,경기,1.주부,주부,5149330,6,6,Y,8.기타,0,2010-01-01,103670,3413
17491,N,2,61,15000,30,N,200509,경기,1.주부,주부,5299148,6,6,Y,5.서비스,1,2008-02-01,256140,3413
17492,N,2,62,25277,20,N,200509,부산,1.주부,주부,26748399,6,6,Y,6.제조업,2,2006-09-01,588757,3413
17493,N,2,75,4636,13,N,200509,부산,2.자영업,자영업,9844671,6,6,N,None,0,2008-02-01,134900,3413
17495,N,2,61,4722,30,N,200509,대전,1.주부,주부,11209426,5,99,Y,None,0,2016-02-01,116656,3413
17498,N,1,35,13250,99,N,200509,경북,3.사무직,사무직,38760745,6,6,N,None,0,2007-02-01,627537,3971
17499,N,2,35,93194,20,N,200509,서울,1.주부,주부,13549560,6,6,N,None,0,2016-06-01,500000,0
17500,N,2,53,18221,11,N,200510,경기,1.주부,주부,11828195,6,6,N,None,0,2016-06-01,111963,0
17502,N,2,72,15277,20,N,200510,충북,8.기타,기타,9731970,6,6,Y,None,0,2012-06-01,101760,3413
17503,N,2,46,5771,12,N,200510,경남,4.전문직,교육관련직,12664664,6,6,N,None,0,2005-10-01,99160,2944
17504,N,2,54,7344,40,N,200510,경남,2.자영업,자영업,410500,7,8,Y,5.서비스,1,2005-11-01,205250,3625
17506,N,2,30,9722,30,N,200511,경기,3.사무직,사무직,2008001,6,6,N,None,0,2016-06-01,54341,2878
17507,N,2,57,19151,12,N,200511,서울,1.주부,주부,74010565,6,6,Y,3.사무직,2,2016-05-01,590261,0
17508,N,2,45,11388,20,N,200511,경기,1.주부,주부,36936075,6,6,Y,2.자영업,0,2009-03-01,722646,0
17509,N,1,39,13429,99,N,200511,서울,4.전문직,전문직,4131295,6,6,N,None,0,2008-10-01,260650,4224
17510,N,2,69,26944,20,N,200511,경기,1.주부,주부,15306825,6,6,N,None,0,2005-12-01,122700,3413
17511,N,2,63,7916,40,N,200511,경남,1.주부,주부,17912870,6,6,Y,4.전문직,0,2005-12-01,142460,3413
17513,N,1,43,9583,30,N,200512,인천,3.사무직,사무직,27335050,6,6,Y,None,1,2016-02-01,328384,4098
17515,N,1,50,9027,30,N,200512,경기,6.제조업,운전직,6202773,6,6,Y,1.주부,2,2010-04-01,183730,4622
17516,N,2,71,17330,11,N,200512,충북,2.자영업,자영업,2538900,6,6,N,None,0,2016-06-01,20150,3413
17518,Y,2,36,18611,20,N,200512,경남,1.주부,주부,6297100,6,6,Y,None,1,2012-03-01,54200,0
17520,N,1,40,7777,20,N,200512,광주,4.전문직,3차산업 종사자,16973630,6,6,Y,4.전문직,1,2005-12-01,134990,3972
17522,Y,1,58,10770,40,N,200512,경기,3.사무직,3차산업 종사자,37752354,6,6,Y,8.기타,3,2014-01-01,206640,4833
17524,Y,2,42,40555,20,N,200512,경기,1.주부,주부,22734068,6,6,Y,3.사무직,1,2010-12-01,256600,0
17527,N,1,35,12632,99,N,200601,경기,8.기타,운전직,42565710,6,6,Y,1.주부,0,2012-03-01,630263,3892
17533,N,2,35,3472,20,N,200601,전북,4.전문직,교육관련직,2538200,7,9,N,None,0,2016-06-01,25900,2938
17539,N,1,33,17777,20,N,200602,인천,4.전문직,전문직,14706762,6,6,N,None,0,2015-11-01,300138,3678
17540,N,2,60,16250,20,N,200602,경남,1.주부,주부,10563000,6,6,Y,6.제조업,0,2007-09-01,136000,0
17542,N,2,64,18888,20,N,200602,경기,1.주부,주부,21295346,6,6,N,None,0,2006-02-01,172070,3413
17543,N,2,54,16579,12,N,200602,서울,8.기타,단순 노무직,22211463,6,6,Y,5.서비스,2,2009-08-01,261675,3965
17545,N,2,61,6601,40,N,200602,경북,2.자영업,자영업,6439940,6,6,Y,5.서비스,0,2011-04-01,236888,3413
17546,N,2,56,8358,13,N,200602,서울,1.주부,주부,4792096,9,9,Y,None,3,2011-05-01,208352,0
17551,Y,1,57,9950,12,N,200603,부산,5.서비스,3차산업 종사자,6717100,6,6,Y,5.서비스,0,2016-06-01,103340,3953
17553,N,1,33,2600,12,N,200603,대전,8.기타,3차산업 종사자,8561624,3,6,N,None,0,2011-09-01,59970,3156
17556,N,2,36,3611,30,N,200603,경북,3.사무직,기업/단체 임원,3745044,7,7,Y,3.사무직,1,2007-02-01,45957,2945
17557,Y,2,65,28055,20,N,200603,부산,1.주부,주부,19322745,6,6,Y,3.사무직,0,2006-12-01,234079,3413
17563,N,2,45,31805,20,N,200604,울산,1.주부,주부,18114767,6,6,N,None,0,2006-07-01,397900,0
17565,N,1,54,12083,30,N,200605,경기,3.사무직,사무직,15369607,6,6,Y,2.자영업,1,2013-02-01,489400,4877
17566,N,2,69,3480,99,N,200605,충북,1.주부,주부,21654868,6,6,N,None,0,2006-05-01,208300,3413
17567,N,2,63,40833,30,N,200605,서울,8.기타,단순 노무직,7866210,6,6,N,None,0,2016-06-01,65010,3413
17568,N,2,56,13653,40,N,200605,부산,5.서비스,3차산업 종사자,49267044,6,6,Y,5.서비스,2,2009-09-01,7393592,3137
17574,Y,1,31,15000,20,N,200605,광주,8.기타,학생,9555825,6,6,N,None,0,2006-11-01,123700,0
17575,N,2,55,67222,20,N,200606,인천,3.사무직,단순 사무직,74448446,6,6,Y,None,2,2008-06-01,1141331,4627
17576,Y,1,60,14861,20,N,200606,경기,2.자영업,자영업,0,6,6,Y,1.주부,0,2006-12-01,265420,4773
17577,N,2,33,3472,30,Y,200606,충북,2.자영업,3차산업 종사자,9531112,7,7,Y,2.자영업,2,2011-09-01,359143,3275
17578,N,2,62,23773,11,N,200606,경남,1.주부,주부,9515268,6,6,N,None,0,2013-05-01,113277,3413
17579,Y,2,26,3888,30,N,200606,부산,3.사무직,사무직,6071976,6,6,N,None,0,2010-05-01,88850,2352
17580,N,1,36,0,99,N,200606,제주,4.전문직,사무직,30357434,6,6,Y,1.주부,2,2011-10-01,419862,4598
17582,N,2,74,7161,12,N,200607,부산,8.기타,기타,8970452,6,6,N,None,0,2007-08-01,97420,3413
17585,N,2,48,11527,20,N,200607,부산,1.주부,주부,2838000,6,6,N,None,0,2013-08-01,33000,0
17586,N,2,55,21999,40,N,200607,부산,4.전문직,교육관련직,0,9,9,Y,None,1,2016-06-01,65350,5305
17588,N,2,57,26111,20,N,200608,경기,1.주부,주부,295993363,6,6,Y,2.자영업,2,2009-04-01,2514571,0
17589,N,2,68,15763,30,N,200608,부산,2.자영업,자영업,20043214,6,6,N,None,0,2006-08-01,330030,3413
17590,N,2,43,0,99,N,200608,경남,3.사무직,사무직,16223721,6,6,Y,3.사무직,0,2009-06-01,300000,3453
17592,N,1,46,9638,99,N,200608,충남,3.사무직,단순 사무직,6690630,7,7,Y,1.주부,3,2011-06-01,158557,4241
17593,N,1,41,16944,20,N,200608,울산,6.제조업,2차산업 종사자,15651942,6,6,Y,1.주부,2,2010-01-01,205813,4634
17594,N,1,59,18232,12,N,200609,서울,6.제조업,운전직,11276835,6,6,Y,None,1,2006-09-01,222000,4853
17595,N,1,56,4444,20,N,200609,충남,5.서비스,2차산업 종사자,4089291,6,6,N,None,0,2016-06-01,63465,4265
17596,N,2,64,4861,30,N,200609,충남,1.주부,주부,0,6,6,Y,4.전문직,0,2006-09-01,111500,3413
17602,Y,2,37,5277,20,N,200610,경기,3.사무직,기업/단체 임원,12587055,7,7,N,None,0,2014-06-01,110500,3456
17605,N,2,36,0,99,N,200610,경기,1.주부,주부,4250573,6,6,Y,4.전문직,1,2008-01-01,133418,0
17606,N,2,50,25972,20,N,200610,부산,1.주부,주부,11909945,6,6,Y,3.사무직,0,2006-11-01,103700,0
17607,N,1,40,11473,40,N,200610,인천,5.서비스,3차산업 종사자,10305380,10,10,N,None,0,2014-08-01,486580,4215
17608,N,1,62,33888,20,N,200611,서울,4.전문직,전문직,18178480,4,6,Y,3.사무직,2,2008-04-01,394580,3413
17609,N,1,53,3828,30,N,200611,강원,5.서비스,3차산업 종사자,17489904,6,6,N,None,0,2007-06-01,165300,4354
17610,N,2,46,19495,20,N,200611,경남,1.주부,주부,8644908,6,6,N,None,0,2011-03-01,132593,0
17611,N,1,42,10138,30,N,200611,서울,5.서비스,2차산업 종사자,3360018,3,3,Y,1.주부,1,2009-05-01,154200,4284
17613,N,1,36,25694,20,N,200611,부산,3.사무직,사무직,17066361,6,6,N,None,0,2009-02-01,149850,3786
17617,N,1,49,25555,20,N,200612,경기,3.사무직,사무직,16926448,6,6,Y,1.주부,3,2007-11-01,647016,5798
17619,N,2,60,8750,20,N,200612,경기,1.주부,주부,5291700,8,8,N,None,0,2009-08-01,170700,0
17620,N,2,45,1059,11,N,200612,전남,8.기타,3차산업 종사자,18965455,6,6,Y,1.주부,2,2012-09-01,215109,3173
17621,N,2,48,3934,40,Y,200612,전남,2.자영업,3차산업 종사자,34307896,1,99,Y,5.서비스,3,2016-06-01,1089900,4267
17622,N,1,54,3656,13,N,200612,대구,3.사무직,사무직,8812250,6,6,Y,5.서비스,1,2015-05-01,87250,4663
17623,N,2,35,16944,20,N,200701,경기,4.전문직,의료직 종사자,4012988,7,7,Y,4.전문직,1,2009-06-01,77978,3547
17625,N,1,54,8640,12,N,200701,경기,5.서비스,3차산업 종사자,3641610,6,6,N,None,0,2009-07-01,166970,4128
17630,Y,2,58,18231,40,N,200701,서울,1.주부,주부,11506530,6,6,Y,None,1,2007-05-01,157000,0
17631,N,2,35,12916,20,N,200701,전북,3.사무직,단순 사무직,2911440,6,6,N,None,0,2007-02-01,84000,2859
17632,N,1,39,61805,20,N,200701,서울,3.사무직,사무직,15462013,6,6,N,None,0,2014-02-01,179217,3976
17634,N,2,31,14722,20,N,200702,인천,3.사무직,사무직,9532828,6,6,N,None,0,2013-11-01,93522,2873
17635,Y,2,38,8921,13,N,200702,서울,5.서비스,3차산업 종사자,2229800,6,6,N,None,0,2016-06-01,45400,3823
17638,N,1,39,17874,11,N,200702,대구,2.자영업,자영업,70501353,6,6,Y,1.주부,1,2012-11-01,745002,5004
17643,N,2,21,11333,20,N,200703,경기,8.기타,학생,3326080,5,99,N,None,0,2015-12-01,1335877,0
17644,N,2,45,27361,20,N,200703,부산,1.주부,주부,17260073,6,6,N,None,0,2008-03-01,214793,0
17645,Y,2,61,25138,20,N,200703,부산,1.주부,주부,16051360,2,99,N,None,0,2016-06-01,158333,3413
17646,N,2,31,29377,11,N,200703,경기,3.사무직,사무직,14358155,6,6,N,None,0,2012-10-01,185688,2987
17651,N,2,57,11666,30,N,200705,서울,2.자영업,자영업,4201950,7,7,N,None,0,2016-06-01,38550,4059
17653,N,2,40,18333,30,Y,200705,서울,2.자영업,3차산업 종사자,29593386,6,7,N,None,0,2010-02-01,993876,4160
17654,N,2,54,32638,20,N,200705,경기,1.주부,주부,17593930,7,7,Y,7.1차산업,1,2014-09-01,291322,0
17656,N,2,50,65555,20,N,200706,충남,1.주부,주부,339767512,6,6,Y,3.사무직,2,2016-04-01,4276516,0
17659,N,2,34,9305,30,N,200707,경기,3.사무직,사무직,5202951,6,6,N,None,0,2011-03-01,70034,3098
17661,N,2,35,17777,20,N,200707,울산,1.주부,주부,13158847,1,99,Y,3.사무직,1,2016-03-01,237961,0
17663,N,2,48,6111,20,N,200708,경북,1.주부,주부,6826600,6,6,N,None,0,2016-06-01,63800,0
17665,N,2,33,24444,20,N,200709,경기,3.사무직,사무직,14523212,6,6,N,None,0,2007-09-01,139700,3010
17668,N,1,35,5348,30,N,200709,대전,6.제조업,2차산업 종사자,2846365,6,6,N,None,0,2009-11-01,114450,3440
17672,N,2,33,3322,12,N,200710,인천,1.주부,주부,4800000,6,6,Y,4.전문직,1,2013-04-01,300000,0
17674,Y,1,46,21747,13,N,200711,서울,3.사무직,기업/단체 임원,5541440,9,9,Y,3.사무직,0,2009-06-01,172100,6495
17675,N,1,48,14772,40,N,200712,경기,4.전문직,종교인/역술인,30164152,6,6,Y,1.주부,2,2012-03-01,441931,3851
17679,N,1,35,5131,13,N,200801,경기,3.사무직,3차산업 종사자,8660954,6,6,N,None,0,2008-01-01,171504,3063
17683,Y,1,37,5555,20,N,200801,경기,3.사무직,사무직,2852340,6,6,N,None,0,2008-01-01,92910,3785
17685,N,1,50,16111,20,N,200802,충남,4.전문직,교사,698998,4,99,N,None,0,2016-06-01,52249,4987
17686,N,1,37,9205,40,N,200802,경남,5.서비스,3차산업 종사자,8198145,6,6,N,None,0,2009-01-01,564537,4236
17688,N,1,48,40416,20,N,200802,경남,3.사무직,공무원,5433956,1,99,Y,1.주부,0,2016-06-01,226822,5491
17692,N,1,37,3845,11,N,200803,전남,7.1차산업,1차산업 종사자,18273757,6,9,N,None,0,2012-01-01,650003,3508
17693,N,1,55,22733,99,N,200803,서울,2.자영업,자영업,3195453,6,6,N,None,0,2008-06-01,268300,5263
17697,N,2,36,21666,20,N,200804,인천,3.사무직,사무직,13161331,7,7,N,None,0,2014-10-01,283027,3613
17698,N,1,26,11805,20,N,200804,울산,8.기타,학생,6986223,6,6,N,None,0,2012-09-01,200056,0
17701,N,2,64,4142,12,Y,200804,충북,2.자영업,3차산업 종사자,48324867,6,6,Y,6.제조업,0,2011-08-01,270466,3413
17702,N,2,34,22222,20,N,200804,경기,3.사무직,사무직,8350496,6,6,N,None,0,2011-06-01,155159,3612
17704,N,2,61,8331,12,N,200806,충북,1.주부,주부,12514751,7,7,Y,None,2,2012-05-01,479496,3413
17705,N,2,29,20416,30,N,200806,서울,3.사무직,사무직,6677078,6,6,N,None,0,2016-04-01,223137,2905
17706,Y,1,51,13194,20,N,200806,서울,8.기타,3차산업 종사자,3570224,6,6,N,None,0,2008-07-01,128750,4920
17709,N,2,41,8194,20,N,200808,전남,3.사무직,사무직,1531090,6,6,Y,5.서비스,1,2008-08-01,73610,3541
17711,N,1,37,15555,20,N,200808,서울,3.사무직,사무직,11535717,6,6,Y,3.사무직,0,2011-12-01,202478,4241
17712,N,2,29,13333,20,N,200808,전북,8.기타,학생,6338990,6,6,N,None,0,2010-01-01,92822,0
17713,N,1,44,27777,20,N,200809,경기,5.서비스,2차산업 종사자,36669902,6,6,N,None,0,2012-04-01,470269,4117
17714,N,2,59,30555,30,N,200809,서울,1.주부,주부,13493214,5,99,N,None,0,2012-02-01,563183,0
17716,N,2,31,25694,20,N,200811,경남,1.주부,주부,3691508,6,6,N,None,0,2014-11-01,49226,0
17717,Y,2,24,37406,11,N,200811,경남,1.주부,주부,0,6,6,Y,8.기타,1,2013-09-01,463571,0
17719,N,2,35,83333,20,N,200812,서울,4.전문직,의료직 종사자,17767720,6,6,N,None,0,2008-12-01,197200,3345
17720,Y,2,45,0,20,N,200812,서울,3.사무직,사무직,362720,6,6,N,None,0,2009-03-01,90680,3362
17722,N,1,40,17222,20,N,200901,경남,3.사무직,사무직,12046102,6,6,Y,3.사무직,1,2015-08-01,295091,4346
17723,N,1,37,20555,20,N,200901,광주,3.사무직,사무직,0,6,6,Y,1.주부,1,2012-11-01,414172,4505
17724,N,1,34,18194,30,N,200901,서울,3.사무직,사무직,11149239,6,6,Y,1.주부,1,2011-04-01,207231,3634
17725,N,1,51,13586,99,N,200901,경기,5.서비스,2차산업 종사자,26828696,6,8,N,None,0,2016-06-01,231218,4907
17726,N,2,42,4384,99,N,200901,충남,1.주부,주부,3003181,10,10,Y,6.제조업,1,2010-04-01,159067,0
17727,N,2,32,7692,99,N,200902,인천,8.기타,학생,4767552,6,6,N,None,0,2011-03-01,91495,0
17728,N,2,29,6805,30,N,200902,경기,1.주부,주부,1274000,6,6,N,None,0,2012-05-01,31850,0
17729,N,2,27,17777,20,N,200902,경북,5.서비스,2차산업 종사자,5978232,6,6,N,None,0,2015-05-01,139698,2642
17731,N,2,35,12361,30,N,200903,서울,4.전문직,전문직,16021900,6,6,N,None,0,2010-02-01,221006,3389
17732,Y,1,43,7726,99,N,200903,강원,6.제조업,운전직,1032750,6,6,N,None,0,2011-05-01,38250,4224
17733,N,2,45,2655,99,N,200903,강원,1.주부,주부,7039826,6,6,Y,5.서비스,1,2013-01-01,326774,0
17736,N,2,40,4576,13,N,200903,경남,1.주부,주부,6800104,8,8,N,None,0,2011-08-01,97007,0
17738,N,2,38,46388,20,N,200903,경기,4.전문직,예체능계 종사자,7053537,4,4,N,None,0,2016-01-01,232831,4408
17740,N,1,38,6666,30,N,200903,인천,4.전문직,전문직,18474083,6,6,Y,3.사무직,0,2016-06-01,214636,3972
17742,N,1,40,22361,20,N,200904,서울,3.사무직,사무직,8844407,8,8,N,None,0,2013-10-01,398800,4337
17743,N,2,38,6388,20,N,200904,전남,1.주부,주부,31031860,6,7,Y,2.자영업,2,2013-05-01,4729887,0
17745,N,2,37,5636,40,N,200904,전남,5.서비스,3차산업 종사자,52167129,8,99,Y,3.사무직,1,2014-06-01,1812663,4132
17746,Y,1,35,1840,12,N,200904,광주,8.기타,학생,8515336,6,6,N,None,0,2011-02-01,143950,0
17748,N,2,56,85000,20,N,200904,서울,1.주부,주부,21733152,2,6,Y,4.전문직,0,2016-06-01,41231,0
17750,N,2,36,16525,11,N,200904,충북,1.주부,주부,248200,7,7,Y,6.제조업,0,2009-07-01,124100,0
17751,N,1,45,5813,12,N,200904,전북,7.1차산업,1차산업 종사자,0,6,6,N,None,0,2011-04-01,124173,4040
17752,N,2,32,6712,20,N,200905,광주,3.사무직,단순 사무직,30395472,4,6,N,None,0,2011-05-01,729656,3330
17753,N,2,38,7638,20,N,200905,경남,1.주부,주부,8819474,5,6,Y,8.기타,1,2009-05-01,252113,0
17755,N,1,41,26111,20,N,200905,경기,3.사무직,사무직,10767537,3,3,N,None,0,2011-12-01,328642,4337
17756,N,1,49,7361,30,N,200905,인천,5.서비스,2차산업 종사자,48206948,5,6,N,None,0,2012-10-01,1448071,4670
17757,Y,2,41,8750,20,N,200905,충북,1.주부,주부,7405329,6,7,Y,4.전문직,0,2010-07-01,287595,0
17759,N,2,48,11111,30,N,200905,경기,1.주부,주부,14348769,8,9,Y,6.제조업,1,2011-06-01,524573,0
17762,N,2,23,8135,40,N,200906,경기,5.서비스,3차산업 종사자,1350000,6,6,N,None,0,2016-06-01,150000,2399
17763,N,1,32,35000,20,N,200906,서울,5.서비스,예체능계 종사자,4136227,5,5,N,None,0,2012-02-01,71930,3537
17764,Y,2,49,9153,99,Y,200906,전남,1.주부,주부,2734546,7,7,Y,7.1차산업,0,2009-06-01,145300,0
17766,Y,2,33,16282,50,N,200906,서울,2.자영업,자영업,7813696,5,6,N,None,0,2016-04-01,152776,3302
17771,N,2,34,23973,13,N,200907,서울,4.전문직,예체능계 종사자,3400038,5,5,N,None,0,2013-10-01,65859,3810
17772,N,2,37,13333,20,N,200907,전북,2.자영업,자영업,2100610,1,99,Y,None,1,2016-05-01,98124,3801
17774,N,2,39,0,99,N,200908,서울,1.주부,주부,8199411,6,6,N,None,0,2016-04-01,112880,0
17775,N,2,30,11527,30,N,200908,경기,4.전문직,의료직 종사자,6895588,6,6,N,None,0,2016-06-01,88665,2868
17776,N,2,36,36111,20,N,200908,경남,4.전문직,교사,14189675,3,6,Y,None,1,2011-03-01,188735,4150
17778,N,1,35,18333,30,N,200909,서울,5.서비스,3차산업 종사자,21733496,4,6,Y,5.서비스,0,2013-02-01,366090,3814
17779,Y,2,32,8888,20,N,200909,광주,3.사무직,3차산업 종사자,1234435,4,4,N,None,0,2010-08-01,103300,2704
17781,Y,2,54,9093,12,Y,200909,서울,1.주부,주부,2265699,6,9,Y,None,2,2010-05-01,1287505,0
